Coded_Trait	Trait	Year	Loc	Env	Range	Pass	Pedigree	Pop	Gen
1	ULA	2017	2	2017_Loc2	1	17	Mo17/PHW30-091 - (2n)-02	5	86
3	FUELA	2017	2	2017_Loc2	1	18	Mo17/PHW30-094 - (2n)-01	5	87
4	MLA	2017	2	2017_Loc2	1	18	Mo17/PHW30-094 - (2n)-01	5	87
2	TUELA	2017	2	2017_Loc2	1	18	Mo17/PHW30-094 - (2n)-01	5	87
1	ULA	2017	2	2017_Loc2	1	18	Mo17/PHW30-094 - (2n)-01	5	87
3	FUELA	2017	2	2017_Loc2	1	19	PHW30/B73-292 - (2n)-01	4	192
4	MLA	2017	2	2017_Loc2	1	19	PHW30/B73-292 - (2n)-01	4	192
2	TUELA	2017	2	2017_Loc2	1	19	PHW30/B73-292 - (2n)-01	4	192
1	ULA	2017	2	2017_Loc2	1	19	PHW30/B73-292 - (2n)-01	4	192
3	FUELA	2017	2	2017_Loc2	1	20	B73/PHW30-026 - (2n)-01	4	4
4	MLA	2017	2	2017_Loc2	1	20	B73/PHW30-026 - (2n)-01	4	4
2	TUELA	2017	2	2017_Loc2	1	20	B73/PHW30-026 - (2n)-01	4	4
1	ULA	2017	2	2017_Loc2	1	20	B73/PHW30-026 - (2n)-01	4	4
3	FUELA	2017	2	2017_Loc2	1	21	B73/PHW30-412 - (2n)-02	4	63
4	MLA	2017	2	2017_Loc2	1	21	B73/PHW30-412 - (2n)-02	4	63
2	TUELA	2017	2	2017_Loc2	1	21	B73/PHW30-412 - (2n)-02	4	63
1	ULA	2017	2	2017_Loc2	1	21	B73/PHW30-412 - (2n)-02	4	63
3	FUELA	2017	2	2017_Loc2	1	22	PHW30/B73-161 - (2n)-02	4	173
4	MLA	2017	2	2017_Loc2	1	22	PHW30/B73-161 - (2n)-02	4	173
2	TUELA	2017	2	2017_Loc2	1	22	PHW30/B73-161 - (2n)-02	4	173
1	ULA	2017	2	2017_Loc2	1	22	PHW30/B73-161 - (2n)-02	4	173
3	FUELA	2017	2	2017_Loc2	1	23	PHW30/Mo17-178 - (2n)-02	5	286
4	MLA	2017	2	2017_Loc2	1	23	PHW30/Mo17-178 - (2n)-02	5	286
2	TUELA	2017	2	2017_Loc2	1	23	PHW30/Mo17-178 - (2n)-02	5	286
1	ULA	2017	2	2017_Loc2	1	23	PHW30/Mo17-178 - (2n)-02	5	286
3	FUELA	2017	2	2017_Loc2	1	24	PHW30/Mo17-033 - (2n)-01	5	228
4	MLA	2017	2	2017_Loc2	1	24	PHW30/Mo17-033 - (2n)-01	5	228
2	TUELA	2017	2	2017_Loc2	1	24	PHW30/Mo17-033 - (2n)-01	5	228
1	ULA	2017	2	2017_Loc2	1	24	PHW30/Mo17-033 - (2n)-01	5	228
3	FUELA	2017	2	2017_Loc2	1	25	Mo17/PHW30-153 - (2n)-03	5	97
4	MLA	2017	2	2017_Loc2	1	25	Mo17/PHW30-153 - (2n)-03	5	97
2	TUELA	2017	2	2017_Loc2	1	25	Mo17/PHW30-153 - (2n)-03	5	97
1	ULA	2017	2	2017_Loc2	1	25	Mo17/PHW30-153 - (2n)-03	5	97
3	FUELA	2017	2	2017_Loc2	1	26	PHW30/B73-341 - (2n)-02	4	201
4	MLA	2017	2	2017_Loc2	1	26	PHW30/B73-341 - (2n)-02	4	201
2	TUELA	2017	2	2017_Loc2	1	26	PHW30/B73-341 - (2n)-02	4	201
1	ULA	2017	2	2017_Loc2	1	26	PHW30/B73-341 - (2n)-02	4	201
3	FUELA	2017	2	2017_Loc2	1	27	Mo17/PHW30-044 - (2n)-01	5	71
4	MLA	2017	2	2017_Loc2	1	27	Mo17/PHW30-044 - (2n)-01	5	71
2	TUELA	2017	2	2017_Loc2	1	27	Mo17/PHW30-044 - (2n)-01	5	71
1	ULA	2017	2	2017_Loc2	1	27	Mo17/PHW30-044 - (2n)-01	5	71
3	FUELA	2017	2	2017_Loc2	1	28	Mo17/PHW30-081 - (2n)-03	5	78
4	MLA	2017	2	2017_Loc2	1	28	Mo17/PHW30-081 - (2n)-03	5	78
2	TUELA	2017	2	2017_Loc2	1	28	Mo17/PHW30-081 - (2n)-03	5	78
1	ULA	2017	2	2017_Loc2	1	28	Mo17/PHW30-081 - (2n)-03	5	78
3	FUELA	2017	2	2017_Loc2	1	30	PHW30/Mo17-194 - (2n)-01	5	291
4	MLA	2017	2	2017_Loc2	1	30	PHW30/Mo17-194 - (2n)-01	5	291
2	TUELA	2017	2	2017_Loc2	1	30	PHW30/Mo17-194 - (2n)-01	5	291
1	ULA	2017	2	2017_Loc2	1	30	PHW30/Mo17-194 - (2n)-01	5	291
3	FUELA	2017	2	2017_Loc2	1	31	PHW30/B73-232 - (2n)-01	4	182
4	MLA	2017	2	2017_Loc2	1	31	PHW30/B73-232 - (2n)-01	4	182
2	TUELA	2017	2	2017_Loc2	1	31	PHW30/B73-232 - (2n)-01	4	182
1	ULA	2017	2	2017_Loc2	1	31	PHW30/B73-232 - (2n)-01	4	182
3	FUELA	2017	2	2017_Loc2	1	32	Mo17/PHW30-389 - (2n)-03	5	135
4	MLA	2017	2	2017_Loc2	1	32	Mo17/PHW30-389 - (2n)-03	5	135
2	TUELA	2017	2	2017_Loc2	1	32	Mo17/PHW30-389 - (2n)-03	5	135
1	ULA	2017	2	2017_Loc2	1	32	Mo17/PHW30-389 - (2n)-03	5	135
3	FUELA	2017	2	2017_Loc2	1	33	PHW30/B73-204 - (2n)-01	4	179
4	MLA	2017	2	2017_Loc2	1	33	PHW30/B73-204 - (2n)-01	4	179
2	TUELA	2017	2	2017_Loc2	1	33	PHW30/B73-204 - (2n)-01	4	179
1	ULA	2017	2	2017_Loc2	1	33	PHW30/B73-204 - (2n)-01	4	179
3	FUELA	2017	2	2017_Loc2	1	34	PHW30/Mo17-101 - (2n)-02	5	259
4	MLA	2017	2	2017_Loc2	1	34	PHW30/Mo17-101 - (2n)-02	5	259
2	TUELA	2017	2	2017_Loc2	1	34	PHW30/Mo17-101 - (2n)-02	5	259
1	ULA	2017	2	2017_Loc2	1	34	PHW30/Mo17-101 - (2n)-02	5	259
3	FUELA	2017	2	2017_Loc2	1	35	PHW30/B73-143 - (2n)-01	4	169
4	MLA	2017	2	2017_Loc2	1	35	PHW30/B73-143 - (2n)-01	4	169
2	TUELA	2017	2	2017_Loc2	1	35	PHW30/B73-143 - (2n)-01	4	169
1	ULA	2017	2	2017_Loc2	1	35	PHW30/B73-143 - (2n)-01	4	169
3	FUELA	2017	2	2017_Loc2	1	36	B73/PHW30-412 - (2n)-01	4	62
4	MLA	2017	2	2017_Loc2	1	36	B73/PHW30-412 - (2n)-01	4	62
2	TUELA	2017	2	2017_Loc2	1	36	B73/PHW30-412 - (2n)-01	4	62
1	ULA	2017	2	2017_Loc2	1	36	B73/PHW30-412 - (2n)-01	4	62
3	FUELA	2017	2	2017_Loc2	2	36	PHW30/Mo17-298 - (2n)-01	5	305
4	MLA	2017	2	2017_Loc2	2	36	PHW30/Mo17-298 - (2n)-01	5	305
2	TUELA	2017	2	2017_Loc2	2	36	PHW30/Mo17-298 - (2n)-01	5	305
1	ULA	2017	2	2017_Loc2	2	36	PHW30/Mo17-298 - (2n)-01	5	305
3	FUELA	2017	2	2017_Loc2	2	34	B73/PHW30-258 - (2n)-01	4	44
4	MLA	2017	2	2017_Loc2	2	34	B73/PHW30-258 - (2n)-01	4	44
2	TUELA	2017	2	2017_Loc2	2	34	B73/PHW30-258 - (2n)-01	4	44
1	ULA	2017	2	2017_Loc2	2	34	B73/PHW30-258 - (2n)-01	4	44
3	FUELA	2017	2	2017_Loc2	2	33	Mo17/PHW30-075 - (2n)-02	5	74
4	MLA	2017	2	2017_Loc2	2	33	Mo17/PHW30-075 - (2n)-02	5	74
2	TUELA	2017	2	2017_Loc2	2	33	Mo17/PHW30-075 - (2n)-02	5	74
1	ULA	2017	2	2017_Loc2	2	33	Mo17/PHW30-075 - (2n)-02	5	74
3	FUELA	2017	2	2017_Loc2	2	32	Mo17/PHW30-409 - (2n)-02	5	137
4	MLA	2017	2	2017_Loc2	2	32	Mo17/PHW30-409 - (2n)-02	5	137
2	TUELA	2017	2	2017_Loc2	2	32	Mo17/PHW30-409 - (2n)-02	5	137
1	ULA	2017	2	2017_Loc2	2	32	Mo17/PHW30-409 - (2n)-02	5	137
3	FUELA	2017	2	2017_Loc2	2	31	Mo17/PHW30-016 - (2n)-01	5	69
4	MLA	2017	2	2017_Loc2	2	31	Mo17/PHW30-016 - (2n)-01	5	69
2	TUELA	2017	2	2017_Loc2	2	31	Mo17/PHW30-016 - (2n)-01	5	69
1	ULA	2017	2	2017_Loc2	2	31	Mo17/PHW30-016 - (2n)-01	5	69
3	FUELA	2017	2	2017_Loc2	2	30	PHW30/B73-138 - (2n)-01	4	166
4	MLA	2017	2	2017_Loc2	2	30	PHW30/B73-138 - (2n)-01	4	166
2	TUELA	2017	2	2017_Loc2	2	30	PHW30/B73-138 - (2n)-01	4	166
1	ULA	2017	2	2017_Loc2	2	30	PHW30/B73-138 - (2n)-01	4	166
3	FUELA	2017	2	2017_Loc2	2	29	Mo17/PHW30-133 - (2n)-02	5	94
4	MLA	2017	2	2017_Loc2	2	29	Mo17/PHW30-133 - (2n)-02	5	94
2	TUELA	2017	2	2017_Loc2	2	29	Mo17/PHW30-133 - (2n)-02	5	94
1	ULA	2017	2	2017_Loc2	2	29	Mo17/PHW30-133 - (2n)-02	5	94
3	FUELA	2017	2	2017_Loc2	2	28	PHW30/B73-355 - (2n)-01	4	205
4	MLA	2017	2	2017_Loc2	2	28	PHW30/B73-355 - (2n)-01	4	205
2	TUELA	2017	2	2017_Loc2	2	28	PHW30/B73-355 - (2n)-01	4	205
1	ULA	2017	2	2017_Loc2	2	28	PHW30/B73-355 - (2n)-01	4	205
3	FUELA	2017	2	2017_Loc2	2	27	Mo17/PHW30-133 - (2n)-01	5	93
4	MLA	2017	2	2017_Loc2	2	27	Mo17/PHW30-133 - (2n)-01	5	93
2	TUELA	2017	2	2017_Loc2	2	27	Mo17/PHW30-133 - (2n)-01	5	93
1	ULA	2017	2	2017_Loc2	2	27	Mo17/PHW30-133 - (2n)-01	5	93
3	FUELA	2017	2	2017_Loc2	2	26	B73/PHW30-385 - (2n)-01	4	55
4	MLA	2017	2	2017_Loc2	2	26	B73/PHW30-385 - (2n)-01	4	55
2	TUELA	2017	2	2017_Loc2	2	26	B73/PHW30-385 - (2n)-01	4	55
1	ULA	2017	2	2017_Loc2	2	26	B73/PHW30-385 - (2n)-01	4	55
3	FUELA	2017	2	2017_Loc2	2	25	Mo17/PHW30-454 - (2n)-02	5	143
4	MLA	2017	2	2017_Loc2	2	25	Mo17/PHW30-454 - (2n)-02	5	143
2	TUELA	2017	2	2017_Loc2	2	25	Mo17/PHW30-454 - (2n)-02	5	143
1	ULA	2017	2	2017_Loc2	2	25	Mo17/PHW30-454 - (2n)-02	5	143
3	FUELA	2017	2	2017_Loc2	2	24	B73/PHW30-196 - (2n)-01	4	33
4	MLA	2017	2	2017_Loc2	2	24	B73/PHW30-196 - (2n)-01	4	33
2	TUELA	2017	2	2017_Loc2	2	24	B73/PHW30-196 - (2n)-01	4	33
1	ULA	2017	2	2017_Loc2	2	24	B73/PHW30-196 - (2n)-01	4	33
3	FUELA	2017	2	2017_Loc2	2	23	PHW30/Mo17-026 - (2n)-01	5	222
4	MLA	2017	2	2017_Loc2	2	23	PHW30/Mo17-026 - (2n)-01	5	222
2	TUELA	2017	2	2017_Loc2	2	23	PHW30/Mo17-026 - (2n)-01	5	222
1	ULA	2017	2	2017_Loc2	2	23	PHW30/Mo17-026 - (2n)-01	5	222
3	FUELA	2017	2	2017_Loc2	2	21	PHW30/B73-302 - (2n)-02	4	194
4	MLA	2017	2	2017_Loc2	2	21	PHW30/B73-302 - (2n)-02	4	194
2	TUELA	2017	2	2017_Loc2	2	21	PHW30/B73-302 - (2n)-02	4	194
1	ULA	2017	2	2017_Loc2	2	21	PHW30/B73-302 - (2n)-02	4	194
3	FUELA	2017	2	2017_Loc2	2	19	B73/PHW30-288 - (2n)-02	4	48
4	MLA	2017	2	2017_Loc2	2	19	B73/PHW30-288 - (2n)-02	4	48
2	TUELA	2017	2	2017_Loc2	2	19	B73/PHW30-288 - (2n)-02	4	48
1	ULA	2017	2	2017_Loc2	2	19	B73/PHW30-288 - (2n)-02	4	48
3	FUELA	2017	2	2017_Loc2	2	18	PHW30/Mo17-315 - (2n)-01	5	311
4	MLA	2017	2	2017_Loc2	2	18	PHW30/Mo17-315 - (2n)-01	5	311
2	TUELA	2017	2	2017_Loc2	2	18	PHW30/Mo17-315 - (2n)-01	5	311
1	ULA	2017	2	2017_Loc2	2	18	PHW30/Mo17-315 - (2n)-01	5	311
3	FUELA	2017	2	2017_Loc2	2	17	Mo17/PHW30-389 - (2n)-02	5	134
4	MLA	2017	2	2017_Loc2	2	17	Mo17/PHW30-389 - (2n)-02	5	134
2	TUELA	2017	2	2017_Loc2	2	17	Mo17/PHW30-389 - (2n)-02	5	134
1	ULA	2017	2	2017_Loc2	2	17	Mo17/PHW30-389 - (2n)-02	5	134
3	FUELA	2017	2	2017_Loc2	2	16	PHW30/Mo17-129 - (2n)-01	5	265
4	MLA	2017	2	2017_Loc2	2	16	PHW30/Mo17-129 - (2n)-01	5	265
2	TUELA	2017	2	2017_Loc2	2	16	PHW30/Mo17-129 - (2n)-01	5	265
1	ULA	2017	2	2017_Loc2	2	16	PHW30/Mo17-129 - (2n)-01	5	265
3	FUELA	2017	2	2017_Loc2	2	15	PHW30/B73-434 - (2n)-02	4	216
4	MLA	2017	2	2017_Loc2	2	15	PHW30/B73-434 - (2n)-02	4	216
2	TUELA	2017	2	2017_Loc2	2	15	PHW30/B73-434 - (2n)-02	4	216
1	ULA	2017	2	2017_Loc2	2	15	PHW30/B73-434 - (2n)-02	4	216
3	FUELA	2017	2	2017_Loc2	2	14	Mo17/PHW30-275 - (2n)-02	5	119
4	MLA	2017	2	2017_Loc2	2	14	Mo17/PHW30-275 - (2n)-02	5	119
2	TUELA	2017	2	2017_Loc2	2	14	Mo17/PHW30-275 - (2n)-02	5	119
1	ULA	2017	2	2017_Loc2	2	14	Mo17/PHW30-275 - (2n)-02	5	119
3	FUELA	2017	2	2017_Loc2	2	13	PHW30/Mo17-003 - (2n)-01	5	217
4	MLA	2017	2	2017_Loc2	2	13	PHW30/Mo17-003 - (2n)-01	5	217
2	TUELA	2017	2	2017_Loc2	2	13	PHW30/Mo17-003 - (2n)-01	5	217
1	ULA	2017	2	2017_Loc2	2	13	PHW30/Mo17-003 - (2n)-01	5	217
3	FUELA	2017	2	2017_Loc2	2	12	B73/PHW30-100 - (2n)-02	4	20
4	MLA	2017	2	2017_Loc2	2	12	B73/PHW30-100 - (2n)-02	4	20
2	TUELA	2017	2	2017_Loc2	2	12	B73/PHW30-100 - (2n)-02	4	20
1	ULA	2017	2	2017_Loc2	2	12	B73/PHW30-100 - (2n)-02	4	20
3	FUELA	2017	2	2017_Loc2	2	11	PHW30/Mo17-252 - (2n)-01	5	299
4	MLA	2017	2	2017_Loc2	2	11	PHW30/Mo17-252 - (2n)-01	5	299
2	TUELA	2017	2	2017_Loc2	2	11	PHW30/Mo17-252 - (2n)-01	5	299
1	ULA	2017	2	2017_Loc2	2	11	PHW30/Mo17-252 - (2n)-01	5	299
3	FUELA	2017	2	2017_Loc2	2	10	PHW30/Mo17-054 - (2n)-02	5	238
4	MLA	2017	2	2017_Loc2	2	10	PHW30/Mo17-054 - (2n)-02	5	238
2	TUELA	2017	2	2017_Loc2	2	10	PHW30/Mo17-054 - (2n)-02	5	238
1	ULA	2017	2	2017_Loc2	2	10	PHW30/Mo17-054 - (2n)-02	5	238
3	FUELA	2017	2	2017_Loc2	2	9	PHW30/Mo17-064 - (2n)-01	5	243
4	MLA	2017	2	2017_Loc2	2	9	PHW30/Mo17-064 - (2n)-01	5	243
2	TUELA	2017	2	2017_Loc2	2	9	PHW30/Mo17-064 - (2n)-01	5	243
1	ULA	2017	2	2017_Loc2	2	9	PHW30/Mo17-064 - (2n)-01	5	243
3	FUELA	2017	2	2017_Loc2	2	8	PHW30/Mo17-076 - (2n)-02	5	246
4	MLA	2017	2	2017_Loc2	2	8	PHW30/Mo17-076 - (2n)-02	5	246
2	TUELA	2017	2	2017_Loc2	2	8	PHW30/Mo17-076 - (2n)-02	5	246
1	ULA	2017	2	2017_Loc2	2	8	PHW30/Mo17-076 - (2n)-02	5	246
3	FUELA	2017	2	2017_Loc2	2	7	PHW30/Mo17-142 - (2n)-01	5	273
4	MLA	2017	2	2017_Loc2	2	7	PHW30/Mo17-142 - (2n)-01	5	273
2	TUELA	2017	2	2017_Loc2	2	7	PHW30/Mo17-142 - (2n)-01	5	273
1	ULA	2017	2	2017_Loc2	2	7	PHW30/Mo17-142 - (2n)-01	5	273
3	FUELA	2017	2	2017_Loc2	2	6	Mo17/PHW30-089 - (2n)-02	5	84
4	MLA	2017	2	2017_Loc2	2	6	Mo17/PHW30-089 - (2n)-02	5	84
2	TUELA	2017	2	2017_Loc2	2	6	Mo17/PHW30-089 - (2n)-02	5	84
1	ULA	2017	2	2017_Loc2	2	6	Mo17/PHW30-089 - (2n)-02	5	84
3	FUELA	2017	2	2017_Loc2	2	5	PHW30/Mo17-242 - (2n)-01	5	297
4	MLA	2017	2	2017_Loc2	2	5	PHW30/Mo17-242 - (2n)-01	5	297
2	TUELA	2017	2	2017_Loc2	2	5	PHW30/Mo17-242 - (2n)-01	5	297
1	ULA	2017	2	2017_Loc2	2	5	PHW30/Mo17-242 - (2n)-01	5	297
3	FUELA	2017	2	2017_Loc2	3	5	Mo17/PHW30-341 - (2n)-02	5	133
4	MLA	2017	2	2017_Loc2	3	5	Mo17/PHW30-341 - (2n)-02	5	133
2	TUELA	2017	2	2017_Loc2	3	5	Mo17/PHW30-341 - (2n)-02	5	133
1	ULA	2017	2	2017_Loc2	3	5	Mo17/PHW30-341 - (2n)-02	5	133
3	FUELA	2017	2	2017_Loc2	3	6	Mo17/PHW30-126 - (2n)-01	5	91
4	MLA	2017	2	2017_Loc2	3	6	Mo17/PHW30-126 - (2n)-01	5	91
2	TUELA	2017	2	2017_Loc2	3	6	Mo17/PHW30-126 - (2n)-01	5	91
1	ULA	2017	2	2017_Loc2	3	6	Mo17/PHW30-126 - (2n)-01	5	91
3	FUELA	2017	2	2017_Loc2	3	7	PHW30/Mo17-155 - (2n)-01	5	274
4	MLA	2017	2	2017_Loc2	3	7	PHW30/Mo17-155 - (2n)-01	5	274
2	TUELA	2017	2	2017_Loc2	3	7	PHW30/Mo17-155 - (2n)-01	5	274
1	ULA	2017	2	2017_Loc2	3	7	PHW30/Mo17-155 - (2n)-01	5	274
3	FUELA	2017	2	2017_Loc2	3	8	PHW30/Mo17-139 - (2n)-02	5	270
4	MLA	2017	2	2017_Loc2	3	8	PHW30/Mo17-139 - (2n)-02	5	270
2	TUELA	2017	2	2017_Loc2	3	8	PHW30/Mo17-139 - (2n)-02	5	270
1	ULA	2017	2	2017_Loc2	3	8	PHW30/Mo17-139 - (2n)-02	5	270
3	FUELA	2017	2	2017_Loc2	3	9	PHW30/Mo17-234 - (2n)-01	5	295
4	MLA	2017	2	2017_Loc2	3	9	PHW30/Mo17-234 - (2n)-01	5	295
2	TUELA	2017	2	2017_Loc2	3	9	PHW30/Mo17-234 - (2n)-01	5	295
1	ULA	2017	2	2017_Loc2	3	9	PHW30/Mo17-234 - (2n)-01	5	295
3	FUELA	2017	2	2017_Loc2	3	10	Mo17/PHW30-160 - (2n)-01	5	100
4	MLA	2017	2	2017_Loc2	3	10	Mo17/PHW30-160 - (2n)-01	5	100
2	TUELA	2017	2	2017_Loc2	3	10	Mo17/PHW30-160 - (2n)-01	5	100
1	ULA	2017	2	2017_Loc2	3	10	Mo17/PHW30-160 - (2n)-01	5	100
3	FUELA	2017	2	2017_Loc2	3	11	B73/PHW30-102 - (2n)-01	4	21
4	MLA	2017	2	2017_Loc2	3	11	B73/PHW30-102 - (2n)-01	4	21
2	TUELA	2017	2	2017_Loc2	3	11	B73/PHW30-102 - (2n)-01	4	21
1	ULA	2017	2	2017_Loc2	3	11	B73/PHW30-102 - (2n)-01	4	21
3	FUELA	2017	2	2017_Loc2	3	12	PHW30/Mo17-195 - (2n)-01	5	293
4	MLA	2017	2	2017_Loc2	3	12	PHW30/Mo17-195 - (2n)-01	5	293
2	TUELA	2017	2	2017_Loc2	3	12	PHW30/Mo17-195 - (2n)-01	5	293
1	ULA	2017	2	2017_Loc2	3	12	PHW30/Mo17-195 - (2n)-01	5	293
3	FUELA	2017	2	2017_Loc2	3	13	PHW30/Mo17-049 - (2n)-01	5	231
4	MLA	2017	2	2017_Loc2	3	13	PHW30/Mo17-049 - (2n)-01	5	231
2	TUELA	2017	2	2017_Loc2	3	13	PHW30/Mo17-049 - (2n)-01	5	231
1	ULA	2017	2	2017_Loc2	3	13	PHW30/Mo17-049 - (2n)-01	5	231
3	FUELA	2017	2	2017_Loc2	3	14	B73/PHW30-163 - (2n)-02	4	27
4	MLA	2017	2	2017_Loc2	3	14	B73/PHW30-163 - (2n)-02	4	27
2	TUELA	2017	2	2017_Loc2	3	14	B73/PHW30-163 - (2n)-02	4	27
1	ULA	2017	2	2017_Loc2	3	14	B73/PHW30-163 - (2n)-02	4	27
3	FUELA	2017	2	2017_Loc2	3	15	B73/PHW30-141 - (2n)-01	4	23
4	MLA	2017	2	2017_Loc2	3	15	B73/PHW30-141 - (2n)-01	4	23
2	TUELA	2017	2	2017_Loc2	3	15	B73/PHW30-141 - (2n)-01	4	23
1	ULA	2017	2	2017_Loc2	3	15	B73/PHW30-141 - (2n)-01	4	23
3	FUELA	2017	2	2017_Loc2	3	16	PHW30/Mo17-129 - (2n)-02	5	266
4	MLA	2017	2	2017_Loc2	3	16	PHW30/Mo17-129 - (2n)-02	5	266
2	TUELA	2017	2	2017_Loc2	3	16	PHW30/Mo17-129 - (2n)-02	5	266
1	ULA	2017	2	2017_Loc2	3	16	PHW30/Mo17-129 - (2n)-02	5	266
3	FUELA	2017	2	2017_Loc2	3	18	Mo17/PHW30-279 - (2n)-01	5	120
4	MLA	2017	2	2017_Loc2	3	18	Mo17/PHW30-279 - (2n)-01	5	120
2	TUELA	2017	2	2017_Loc2	3	18	Mo17/PHW30-279 - (2n)-01	5	120
1	ULA	2017	2	2017_Loc2	3	18	Mo17/PHW30-279 - (2n)-01	5	120
3	FUELA	2017	2	2017_Loc2	3	19	PHW30/Mo17-187 - (2n)-02	5	289
4	MLA	2017	2	2017_Loc2	3	19	PHW30/Mo17-187 - (2n)-02	5	289
2	TUELA	2017	2	2017_Loc2	3	19	PHW30/Mo17-187 - (2n)-02	5	289
1	ULA	2017	2	2017_Loc2	3	19	PHW30/Mo17-187 - (2n)-02	5	289
3	FUELA	2017	2	2017_Loc2	3	20	PHW30/Mo17-299 - (2n)-01	5	306
4	MLA	2017	2	2017_Loc2	3	20	PHW30/Mo17-299 - (2n)-01	5	306
2	TUELA	2017	2	2017_Loc2	3	20	PHW30/Mo17-299 - (2n)-01	5	306
1	ULA	2017	2	2017_Loc2	3	20	PHW30/Mo17-299 - (2n)-01	5	306
3	FUELA	2017	2	2017_Loc2	3	21	B73/PHW30-186 - (2n)-02	4	32
4	MLA	2017	2	2017_Loc2	3	21	B73/PHW30-186 - (2n)-02	4	32
2	TUELA	2017	2	2017_Loc2	3	21	B73/PHW30-186 - (2n)-02	4	32
1	ULA	2017	2	2017_Loc2	3	21	B73/PHW30-186 - (2n)-02	4	32
3	FUELA	2017	2	2017_Loc2	3	23	PHW30/Mo17-088 - (2n)-01	5	250
4	MLA	2017	2	2017_Loc2	3	23	PHW30/Mo17-088 - (2n)-01	5	250
2	TUELA	2017	2	2017_Loc2	3	23	PHW30/Mo17-088 - (2n)-01	5	250
1	ULA	2017	2	2017_Loc2	3	23	PHW30/Mo17-088 - (2n)-01	5	250
3	FUELA	2017	2	2017_Loc2	3	24	B73/PHW30-396 - (2n)-01	4	58
4	MLA	2017	2	2017_Loc2	3	24	B73/PHW30-396 - (2n)-01	4	58
2	TUELA	2017	2	2017_Loc2	3	24	B73/PHW30-396 - (2n)-01	4	58
1	ULA	2017	2	2017_Loc2	3	24	B73/PHW30-396 - (2n)-01	4	58
3	FUELA	2017	2	2017_Loc2	3	25	PHW30/Mo17-054 - (2n)-01	5	237
4	MLA	2017	2	2017_Loc2	3	25	PHW30/Mo17-054 - (2n)-01	5	237
2	TUELA	2017	2	2017_Loc2	3	25	PHW30/Mo17-054 - (2n)-01	5	237
1	ULA	2017	2	2017_Loc2	3	25	PHW30/Mo17-054 - (2n)-01	5	237
3	FUELA	2017	2	2017_Loc2	3	26	PHW30/B73-221 - (2n)-02	4	181
4	MLA	2017	2	2017_Loc2	3	26	PHW30/B73-221 - (2n)-02	4	181
2	TUELA	2017	2	2017_Loc2	3	26	PHW30/B73-221 - (2n)-02	4	181
1	ULA	2017	2	2017_Loc2	3	26	PHW30/B73-221 - (2n)-02	4	181
3	FUELA	2017	2	2017_Loc2	3	27	B73/PHW30-098 - (2n)-03	4	18
4	MLA	2017	2	2017_Loc2	3	27	B73/PHW30-098 - (2n)-03	4	18
2	TUELA	2017	2	2017_Loc2	3	27	B73/PHW30-098 - (2n)-03	4	18
1	ULA	2017	2	2017_Loc2	3	27	B73/PHW30-098 - (2n)-03	4	18
3	FUELA	2017	2	2017_Loc2	3	28	PHW30/Mo17-161 - (2n)-01	5	280
4	MLA	2017	2	2017_Loc2	3	28	PHW30/Mo17-161 - (2n)-01	5	280
2	TUELA	2017	2	2017_Loc2	3	28	PHW30/Mo17-161 - (2n)-01	5	280
1	ULA	2017	2	2017_Loc2	3	28	PHW30/Mo17-161 - (2n)-01	5	280
3	FUELA	2017	2	2017_Loc2	3	30	PHW30/B73-055 - (2n)-02	4	156
4	MLA	2017	2	2017_Loc2	3	30	PHW30/B73-055 - (2n)-02	4	156
2	TUELA	2017	2	2017_Loc2	3	30	PHW30/B73-055 - (2n)-02	4	156
1	ULA	2017	2	2017_Loc2	3	30	PHW30/B73-055 - (2n)-02	4	156
3	FUELA	2017	2	2017_Loc2	3	31	PHW30/B73-015 - (2n)-02	4	152
4	MLA	2017	2	2017_Loc2	3	31	PHW30/B73-015 - (2n)-02	4	152
2	TUELA	2017	2	2017_Loc2	3	31	PHW30/B73-015 - (2n)-02	4	152
1	ULA	2017	2	2017_Loc2	3	31	PHW30/B73-015 - (2n)-02	4	152
3	FUELA	2017	2	2017_Loc2	3	32	PHW30/B73-372 - (2n)-01	4	207
4	MLA	2017	2	2017_Loc2	3	32	PHW30/B73-372 - (2n)-01	4	207
2	TUELA	2017	2	2017_Loc2	3	32	PHW30/B73-372 - (2n)-01	4	207
1	ULA	2017	2	2017_Loc2	3	32	PHW30/B73-372 - (2n)-01	4	207
3	FUELA	2017	2	2017_Loc2	3	33	Mo17/PHW30-184 - (2n)-01	5	102
4	MLA	2017	2	2017_Loc2	3	33	Mo17/PHW30-184 - (2n)-01	5	102
2	TUELA	2017	2	2017_Loc2	3	33	Mo17/PHW30-184 - (2n)-01	5	102
1	ULA	2017	2	2017_Loc2	3	33	Mo17/PHW30-184 - (2n)-01	5	102
3	FUELA	2017	2	2017_Loc2	3	34	Mo17/PHW30-455 - (2n)-01	5	144
4	MLA	2017	2	2017_Loc2	3	34	Mo17/PHW30-455 - (2n)-01	5	144
2	TUELA	2017	2	2017_Loc2	3	34	Mo17/PHW30-455 - (2n)-01	5	144
1	ULA	2017	2	2017_Loc2	3	34	Mo17/PHW30-455 - (2n)-01	5	144
3	FUELA	2017	2	2017_Loc2	3	35	PHW30/Mo17-315 - (2n)-02	5	312
