RecId	Trait	Loc	LA	PedId	Loc Seq#	Experiment	Entry	Pass	Range	Source	Pedigree	Notes
4085944	MLA	1	52.79866666666666	3229233	144	MD-OBS1	144	20	6	15WJMY:Dziev:0173	PHW30/Mo17-195 - (2n)-01	NA
4085944	TUELA	1	47.305	3229233	144	MD-OBS1	144	20	6	15WJMY:Dziev:0173	PHW30/Mo17-195 - (2n)-01	NA
4085944	ULA	1	39.65866666666667	3229233	144	MD-OBS1	144	20	6	15WJMY:Dziev:0173	PHW30/Mo17-195 - (2n)-01	NA
4085945	FUELA	1	76.52266666666667	3229197	145	MD-OBS1	145	21	6	15WJMY:Dziev:0136	PHW30/Mo17-188 - (2n)-01	NA
4085945	MLA	1	73.03766666666667	3229197	145	MD-OBS1	145	21	6	15WJMY:Dziev:0136	PHW30/Mo17-188 - (2n)-01	NA
4085945	TUELA	1	73.415	3229197	145	MD-OBS1	145	21	6	15WJMY:Dziev:0136	PHW30/Mo17-188 - (2n)-01	NA
4085945	ULA	1	70.22266666666667	3229197	145	MD-OBS1	145	21	6	15WJMY:Dziev:0136	PHW30/Mo17-188 - (2n)-01	NA
4085946	FUELA	1	78.83966666666666	3229192	146	MD-OBS1	146	22	6	15WJMY:Dziev:0129	PHW30/Mo17-085 - (2n)-01	NA
4085946	MLA	1	75.52066666666666	3229192	146	MD-OBS1	146	22	6	15WJMY:Dziev:0129	PHW30/Mo17-085 - (2n)-01	NA
4085946	TUELA	1	77.43333333333334	3229192	146	MD-OBS1	146	22	6	15WJMY:Dziev:0129	PHW30/Mo17-085 - (2n)-01	NA
4085946	ULA	1	70.24633333333334	3229192	146	MD-OBS1	146	22	6	15WJMY:Dziev:0129	PHW30/Mo17-085 - (2n)-01	NA
4085947	FUELA	1	61.53	3229296	147	MD-OBS1	147	23	6	15WJMY:Dziev:0238	Mo17/PHW30-324 - (2n)-01	NA
4085947	MLA	1	68.40366666666667	3229296	147	MD-OBS1	147	23	6	15WJMY:Dziev:0238	Mo17/PHW30-324 - (2n)-01	NA
4085947	TUELA	1	55.30166666666667	3229296	147	MD-OBS1	147	23	6	15WJMY:Dziev:0238	Mo17/PHW30-324 - (2n)-01	NA
4085947	ULA	1	38.055	3229296	147	MD-OBS1	147	23	6	15WJMY:Dziev:0238	Mo17/PHW30-324 - (2n)-01	NA
4085948	FUELA	1	76.59733333333334	3229305	148	MD-OBS1	148	24	6	15WJMY:Dziev:0248	Mo17/PHW30-456 - (2n)-02	NA
4085948	MLA	1	73.91833333333334	3229305	148	MD-OBS1	148	24	6	15WJMY:Dziev:0248	Mo17/PHW30-456 - (2n)-02	NA
4085948	TUELA	1	77.322	3229305	148	MD-OBS1	148	24	6	15WJMY:Dziev:0248	Mo17/PHW30-456 - (2n)-02	NA
4085948	ULA	1	77.04133333333334	3229305	148	MD-OBS1	148	24	6	15WJMY:Dziev:0248	Mo17/PHW30-456 - (2n)-02	NA
4085949	FUELA	1	72.36366666666667	3229182	149	MD-OBS1	149	25	6	15WJMY:Dziev:0118	B73/PHW30-348 - (2n)-01	NA
4085949	MLA	1	60.29633333333333	3229182	149	MD-OBS1	149	25	6	15WJMY:Dziev:0118	B73/PHW30-348 - (2n)-01	NA
4085949	TUELA	1	69.23366666666666	3229182	149	MD-OBS1	149	25	6	15WJMY:Dziev:0118	B73/PHW30-348 - (2n)-01	NA
4085949	ULA	1	66.77966666666667	3229182	149	MD-OBS1	149	25	6	15WJMY:Dziev:0118	B73/PHW30-348 - (2n)-01	NA
4085951	FUELA	1	75.76	3396153	151	MD-OBS1	151	27	6	16SJMY:16S:J:0003	B73	NA
4085951	MLA	1	56.85033333333333	3396153	151	MD-OBS1	151	27	6	16SJMY:16S:J:0003	B73	NA
4085951	TUELA	1	80.661	3396153	151	MD-OBS1	151	27	6	16SJMY:16S:J:0003	B73	NA
4085951	ULA	1	77.92633333333333	3396153	151	MD-OBS1	151	27	6	16SJMY:16S:J:0003	B73	NA
4085952	FUELA	1	65.20566666666666	3229298	152	MD-OBS1	152	28	6	15WJMY:Dziev:0240	Mo17/PHW30-389 - (2n)-02	NA
4085952	MLA	1	65.76466666666667	3229298	152	MD-OBS1	152	28	6	15WJMY:Dziev:0240	Mo17/PHW30-389 - (2n)-02	NA
4085952	TUELA	1	68.03566666666667	3229298	152	MD-OBS1	152	28	6	15WJMY:Dziev:0240	Mo17/PHW30-389 - (2n)-02	NA
4085952	ULA	1	61.475	3229298	152	MD-OBS1	152	28	6	15WJMY:Dziev:0240	Mo17/PHW30-389 - (2n)-02	NA
4085953	FUELA	1	70.84766666666667	3226174	153	MD-OBS1	153	29	6	15WJMY:Dziev:0010	PHW30/B73-243 - (2n)-02	NA
4085953	MLA	1	67.03933333333333	3226174	153	MD-OBS1	153	29	6	15WJMY:Dziev:0010	PHW30/B73-243 - (2n)-02	NA
4085953	TUELA	1	78.79766666666667	3226174	153	MD-OBS1	153	29	6	15WJMY:Dziev:0010	PHW30/B73-243 - (2n)-02	NA
4085953	ULA	1	74.32333333333334	3226174	153	MD-OBS1	153	29	6	15WJMY:Dziev:0010	PHW30/B73-243 - (2n)-02	NA
4085954	FUELA	1	63.34733333333334	3229302	154	MD-OBS1	154	30	6	15WJMY:Dziev:0245	Mo17/PHW30-454 - (2n)-01	NA
4085954	MLA	1	72.14	3229302	154	MD-OBS1	154	30	6	15WJMY:Dziev:0245	Mo17/PHW30-454 - (2n)-01	NA
4085954	TUELA	1	63.215333333333334	3229302	154	MD-OBS1	154	30	6	15WJMY:Dziev:0245	Mo17/PHW30-454 - (2n)-01	NA
4085954	ULA	1	59.322	3229302	154	MD-OBS1	154	30	6	15WJMY:Dziev:0245	Mo17/PHW30-454 - (2n)-01	NA
4085955	FUELA	1	67.133	3229356	155	MD-OBS1	155	31	6	15WJMY:Dziev:0300	Mo17/PHW30-455 - (2n)-01	NA
4085955	MLA	1	64.77566666666667	3229356	155	MD-OBS1	155	31	6	15WJMY:Dziev:0300	Mo17/PHW30-455 - (2n)-01	NA
4085955	TUELA	1	73.24233333333333	3229356	155	MD-OBS1	155	31	6	15WJMY:Dziev:0300	Mo17/PHW30-455 - (2n)-01	NA
4085955	ULA	1	60.594	3229356	155	MD-OBS1	155	31	6	15WJMY:Dziev:0300	Mo17/PHW30-455 - (2n)-01	NA
4085956	FUELA	1	76.65866666666668	3156960	156	MD-OBS1	156	32	6	15WJMY:Dziev:0041 (2015 GH)	PHW30/Mo17-266 - (2n)-01	NA
4085956	MLA	1	79.60233333333333	3156960	156	MD-OBS1	156	32	6	15WJMY:Dziev:0041 (2015 GH)	PHW30/Mo17-266 - (2n)-01	NA
4085956	TUELA	1	74.807	3156960	156	MD-OBS1	156	32	6	15WJMY:Dziev:0041 (2015 GH)	PHW30/Mo17-266 - (2n)-01	NA
4085956	ULA	1	62.97066666666667	3156960	156	MD-OBS1	156	32	6	15WJMY:Dziev:0041 (2015 GH)	PHW30/Mo17-266 - (2n)-01	NA
4085957	FUELA	1	72.32133333333334	3229268	157	MD-OBS1	157	33	6	15WJMY:Dziev:0210	PHW30/Mo17-178 - (2n)-02	NA
4085957	MLA	1	69.81566666666667	3229268	157	MD-OBS1	157	33	6	15WJMY:Dziev:0210	PHW30/Mo17-178 - (2n)-02	NA
4085957	TUELA	1	73.64966666666666	3229268	157	MD-OBS1	157	33	6	15WJMY:Dziev:0210	PHW30/Mo17-178 - (2n)-02	NA
4085957	ULA	1	70.731	3229268	157	MD-OBS1	157	33	6	15WJMY:Dziev:0210	PHW30/Mo17-178 - (2n)-02	NA
4085958	FUELA	1	61.791666666666664	3396181	158	MD-OBS1	158	34	6	16SJMY:16S:J:0031	Mo17	NA
4085958	MLA	1	57.937000000000005	3396181	158	MD-OBS1	158	34	6	16SJMY:16S:J:0031	Mo17	NA
4085958	TUELA	1	60.837	3396181	158	MD-OBS1	158	34	6	16SJMY:16S:J:0031	Mo17	NA
4085958	ULA	1	47.57266666666666	3396181	158	MD-OBS1	158	34	6	16SJMY:16S:J:0031	Mo17	NA
4085959	FUELA	1	73.45033333333333	3229111	159	MD-OBS1	159	35	6	15WJMY:Dziev:0047	PHW30/B73-078 - (2n)-02	NA
4085959	MLA	1	64.75833333333333	3229111	159	MD-OBS1	159	35	6	15WJMY:Dziev:0047	PHW30/B73-078 - (2n)-02	NA
4085959	TUELA	1	78.44633333333333	3229111	159	MD-OBS1	159	35	6	15WJMY:Dziev:0047	PHW30/B73-078 - (2n)-02	NA
4085959	ULA	1	80.22133333333333	3229111	159	MD-OBS1	159	35	6	15WJMY:Dziev:0047	PHW30/B73-078 - (2n)-02	NA
4085960	FUELA	1	69.02866666666667	3226173	160	MD-OBS1	160	36	6	15WJMY:Dziev:0008	PHW30/B73-161 - (2n)-02	NA
4085960	MLA	1	68.63533333333334	3226173	160	MD-OBS1	160	36	6	15WJMY:Dziev:0008	PHW30/B73-161 - (2n)-02	NA
4085960	TUELA	1	71.81433333333334	3226173	160	MD-OBS1	160	36	6	15WJMY:Dziev:0008	PHW30/B73-161 - (2n)-02	NA
4085960	ULA	1	61.998333333333335	3226173	160	MD-OBS1	160	36	6	15WJMY:Dziev:0008	PHW30/B73-161 - (2n)-02	NA
4085961	FUELA	1	68.40666666666667	3229260	161	MD-OBS1	161	36	7	15WJMY:Dziev:0202	PHW30/Mo17-113 - (2n)-02	NA
4085961	MLA	1	69.60866666666666	3229260	161	MD-OBS1	161	36	7	15WJMY:Dziev:0202	PHW30/Mo17-113 - (2n)-02	NA
4085961	TUELA	1	73.80966666666666	3229260	161	MD-OBS1	161	36	7	15WJMY:Dziev:0202	PHW30/Mo17-113 - (2n)-02	NA
4085961	ULA	1	53.58133333333333	3229260	161	MD-OBS1	161	36	7	15WJMY:Dziev:0202	PHW30/Mo17-113 - (2n)-02	NA
4085962	FUELA	1	65.44833333333334	3229128	162	MD-OBS1	162	35	7	15WJMY:Dziev:0064	B73/PHW30-063 - (2n)-02	NA
4085962	MLA	1	65.84833333333333	3229128	162	MD-OBS1	162	35	7	15WJMY:Dziev:0064	B73/PHW30-063 - (2n)-02	NA
4085962	TUELA	1	66.47666666666667	3229128	162	MD-OBS1	162	35	7	15WJMY:Dziev:0064	B73/PHW30-063 - (2n)-02	NA
4085962	ULA	1	67.67366666666666	3229128	162	MD-OBS1	162	35	7	15WJMY:Dziev:0064	B73/PHW30-063 - (2n)-02	NA
4085963	FUELA	1	76.85600000000001	3226196	163	MD-OBS1	163	34	7	15WJMY:Dziev:0032	PHW30/B73-326 - (2n)-01	NA
4085963	MLA	1	67.16433333333333	3226196	163	MD-OBS1	163	34	7	15WJMY:Dziev:0032	PHW30/B73-326 - (2n)-01	NA
4085963	TUELA	1	83.19333333333333	3226196	163	MD-OBS1	163	34	7	15WJMY:Dziev:0032	PHW30/B73-326 - (2n)-01	NA
4085963	ULA	1	77.70566666666666	3226196	163	MD-OBS1	163	34	7	15WJMY:Dziev:0032	PHW30/B73-326 - (2n)-01	NA
4085964	FUELA	1	75.45033333333333	3229284	164	MD-OBS1	164	33	7	15WJMY:Dziev:0226	Mo17/PHW30-121 - (2n)-03	NA
4085964	MLA	1	76.37533333333333	3229284	164	MD-OBS1	164	33	7	15WJMY:Dziev:0226	Mo17/PHW30-121 - (2n)-03	NA
4085964	TUELA	1	81.48333333333333	3229284	164	MD-OBS1	164	33	7	15WJMY:Dziev:0226	Mo17/PHW30-121 - (2n)-03	NA
4085964	ULA	1	77.119	3229284	164	MD-OBS1	164	33	7	15WJMY:Dziev:0226	Mo17/PHW30-121 - (2n)-03	NA
4085965	FUELA	1	61.12433333333333	3229324	165	MD-OBS1	165	32	7	15WJMY:Dziev:0267	Mo17/PHW30-430 - (2n)-01	NA
4085965	MLA	1	64.06333333333333	3229324	165	MD-OBS1	165	32	7	15WJMY:Dziev:0267	Mo17/PHW30-430 - (2n)-01	NA
4085965	TUELA	1	58.904333333333334	3229324	165	MD-OBS1	165	32	7	15WJMY:Dziev:0267	Mo17/PHW30-430 - (2n)-01	NA
4085965	ULA	1	47.605666666666664	3229324	165	MD-OBS1	165	32	7	15WJMY:Dziev:0267	Mo17/PHW30-430 - (2n)-01	NA
4085966	FUELA	1	64.484	3229237	166	MD-OBS1	166	31	7	15WJMY:Dziev:0177	PHW30/Mo17-297 - (2n)-01	NA
4085966	MLA	1	62.39066666666667	3229237	166	MD-OBS1	166	31	7	15WJMY:Dziev:0177	PHW30/Mo17-297 - (2n)-01	NA
4085966	TUELA	1	72.187	3229237	166	MD-OBS1	166	31	7	15WJMY:Dziev:0177	PHW30/Mo17-297 - (2n)-01	NA
4085966	ULA	1	66.295	3229237	166	MD-OBS1	166	31	7	15WJMY:Dziev:0177	PHW30/Mo17-297 - (2n)-01	NA
4085967	FUELA	1	67.10633333333334	3396181	167	MD-OBS1	167	30	7	16SJMY:16S:J:0031	Mo17	NA
4085967	MLA	1	64.301	3396181	167	MD-OBS1	167	30	7	16SJMY:16S:J:0031	Mo17	NA
4085967	TUELA	1	58.519333333333336	3396181	167	MD-OBS1	167	30	7	16SJMY:16S:J:0031	Mo17	NA
4085967	ULA	1	51.004999999999995	3396181	167	MD-OBS1	167	30	7	16SJMY:16S:J:0031	Mo17	NA
4085968	FUELA	1	63.88	3229306	168	MD-OBS1	168	29	7	15WJMY:Dziev:0249	Mo17/PHW30-044 - (2n)-01	NA
4085968	MLA	1	55.555	3229306	168	MD-OBS1	168	29	7	15WJMY:Dziev:0249	Mo17/PHW30-044 - (2n)-01	NA
4085968	TUELA	1	58.22333333333333	3229306	168	MD-OBS1	168	29	7	15WJMY:Dziev:0249	Mo17/PHW30-044 - (2n)-01	NA
4085968	ULA	1	54.69233333333334	3229306	168	MD-OBS1	168	29	7	15WJMY:Dziev:0249	Mo17/PHW30-044 - (2n)-01	NA
4085969	FUELA	1	77.94166666666666	3229180	169	MD-OBS1	169	28	7	15WJMY:Dziev:0116	B73/PHW30-288 - (2n)-01	NA
4085969	MLA	1	70.12433333333334	3229180	169	MD-OBS1	169	28	7	15WJMY:Dziev:0116	B73/PHW30-288 - (2n)-01	NA
4085969	TUELA	1	86.83333333333333	3229180	169	MD-OBS1	169	28	7	15WJMY:Dziev:0116	B73/PHW30-288 - (2n)-01	NA
4085969	ULA	1	85.94166666666666	3229180	169	MD-OBS1	169	28	7	15WJMY:Dziev:0116	B73/PHW30-288 - (2n)-01	NA
4085970	FUELA	1	58.483666666666664	3229205	170	MD-OBS1	170	27	7	15WJMY:Dziev:0145	PHW30/Mo17-019 - (2n)-01	NA
4085970	MLA	1	67.465	3229205	170	MD-OBS1	170	27	7	15WJMY:Dziev:0145	PHW30/Mo17-019 - (2n)-01	NA
4085970	TUELA	1	58.114333333333335	3229205	170	MD-OBS1	170	27	7	15WJMY:Dziev:0145	PHW30/Mo17-019 - (2n)-01	NA
4085970	ULA	1	39.681	3229205	170	MD-OBS1	170	27	7	15WJMY:Dziev:0145	PHW30/Mo17-019 - (2n)-01	NA
4085971	FUELA	1	75.972	3229327	171	MD-OBS1	171	26	7	15WJMY:Dziev:0270	Mo17/PHW30-013 - (2n)-02	NA
4085971	MLA	1	73.064	3229327	171	MD-OBS1	171	26	7	15WJMY:Dziev:0270	Mo17/PHW30-013 - (2n)-02	NA
4085971	TUELA	1	80.86166666666666	3229327	171	MD-OBS1	171	26	7	15WJMY:Dziev:0270	Mo17/PHW30-013 - (2n)-02	NA
4085971	ULA	1	79.14566666666667	3229327	171	MD-OBS1	171	26	7	15WJMY:Dziev:0270	Mo17/PHW30-013 - (2n)-02	NA
4085972	FUELA	1	78.382	3396170	172	MD-OBS1	172	25	7	16SJMY:16S:J:0020	PHW30	NA
4085972	MLA	1	72.29433333333333	3396170	172	MD-OBS1	172	25	7	16SJMY:16S:J:0020	PHW30	NA
4085972	TUELA	1	75.33266666666667	3396170	172	MD-OBS1	172	25	7	16SJMY:16S:J:0020	PHW30	NA
4085972	ULA	1	74.31766666666667	3396170	172	MD-OBS1	172	25	7	16SJMY:16S:J:0020	PHW30	NA
4085973	FUELA	1	66.25166666666667	3229101	173	MD-OBS1	173	24	7	15WJMY:Dziev:0037	PHW30/B73-351 - (2n)-02	NA
4085973	MLA	1	68.38666666666666	3229101	173	MD-OBS1	173	24	7	15WJMY:Dziev:0037	PHW30/B73-351 - (2n)-02	NA
4085973	TUELA	1	62.08133333333333	3229101	173	MD-OBS1	173	24	7	15WJMY:Dziev:0037	PHW30/B73-351 - (2n)-02	NA
4085973	ULA	1	63.32066666666667	3229101	173	MD-OBS1	173	24	7	15WJMY:Dziev:0037	PHW30/B73-351 - (2n)-02	NA
4085974	FUELA	1	62.141	3229207	174	MD-OBS1	174	23	7	15WJMY:Dziev:0147	PHW30/Mo17-061 - (2n)-01	NA
4085974	MLA	1	61.69533333333333	3229207	174	MD-OBS1	174	23	7	15WJMY:Dziev:0147	PHW30/Mo17-061 - (2n)-01	NA
4085974	TUELA	1	66.12233333333333	3229207	174	MD-OBS1	174	23	7	15WJMY:Dziev:0147	PHW30/Mo17-061 - (2n)-01	NA
4085974	ULA	1	58.28266666666667	3229207	174	MD-OBS1	174	23	7	15WJMY:Dziev:0147	PHW30/Mo17-061 - (2n)-01	NA
4085975	FUELA	1	78.10133333333333	3229131	175	MD-OBS1	175	22	7	15WJMY:Dziev:0067	B73/PHW30-166 - (2n)-01	NA
4085975	MLA	1	68.07733333333334	3229131	175	MD-OBS1	175	22	7	15WJMY:Dziev:0067	B73/PHW30-166 - (2n)-01	NA
4085975	TUELA	1	82.44733333333333	3229131	175	MD-OBS1	175	22	7	15WJMY:Dziev:0067	B73/PHW30-166 - (2n)-01	NA
4085975	ULA	1	82.51933333333334	3229131	175	MD-OBS1	175	22	7	15WJMY:Dziev:0067	B73/PHW30-166 - (2n)-01	NA
4085976	FUELA	1	59.620000000000005	3229325	176	MD-OBS1	176	21	7	15WJMY:Dziev:0268	Mo17/PHW30-430 - (2n)-02	Potential long shank
4085976	MLA	1	61.934666666666665	3229325	176	MD-OBS1	176	21	7	15WJMY:Dziev:0268	Mo17/PHW30-430 - (2n)-02	Potential long shank
4085976	TUELA	1	61.03733333333333	3229325	176	MD-OBS1	176	21	7	15WJMY:Dziev:0268	Mo17/PHW30-430 - (2n)-02	Potential long shank
4085976	ULA	1	55.94833333333334	3229325	176	MD-OBS1	176	21	7	15WJMY:Dziev:0268	Mo17/PHW30-430 - (2n)-02	Potential long shank
4085977	FUELA	1	60.80166666666667	3229266	177	MD-OBS1	177	20	7	15WJMY:Dziev:0208	PHW30/Mo17-155 - (2n)-02	NA
4085977	MLA	1	63.13366666666667	3229266	177	MD-OBS1	177	20	7	15WJMY:Dziev:0208	PHW30/Mo17-155 - (2n)-02	NA
4085977	TUELA	1	46.67066666666667	3229266	177	MD-OBS1	177	20	7	15WJMY:Dziev:0208	PHW30/Mo17-155 - (2n)-02	NA
4085977	ULA	1	31.664333333333335	3229266	177	MD-OBS1	177	20	7	15WJMY:Dziev:0208	PHW30/Mo17-155 - (2n)-02	NA
4085978	FUELA	1	71.76133333333334	3229124	178	MD-OBS1	178	19	7	15WJMY:Dziev:0060	PHW30/B73-372 - (2n)-01	NA
4085978	MLA	1	66.116	3229124	178	MD-OBS1	178	19	7	15WJMY:Dziev:0060	PHW30/B73-372 - (2n)-01	NA
4085978	TUELA	1	68.092	3229124	178	MD-OBS1	178	19	7	15WJMY:Dziev:0060	PHW30/B73-372 - (2n)-01	NA
4085978	ULA	1	75.42966666666666	3229124	178	MD-OBS1	178	19	7	15WJMY:Dziev:0060	PHW30/B73-372 - (2n)-01	NA
4085979	FUELA	1	70.61266666666667	3229137	179	MD-OBS1	179	18	7	15WJMY:Dziev:0073	B73/PHW30-385 - (2n)-01	NA
4085979	MLA	1	62.631	3229137	179	MD-OBS1	179	18	7	15WJMY:Dziev:0073	B73/PHW30-385 - (2n)-01	NA
4085979	TUELA	1	73.31533333333334	3229137	179	MD-OBS1	179	18	7	15WJMY:Dziev:0073	B73/PHW30-385 - (2n)-01	NA
4085979	ULA	1	75.42366666666666	3229137	179	MD-OBS1	179	18	7	15WJMY:Dziev:0073	B73/PHW30-385 - (2n)-01	NA
4085980	FUELA	1	70.776	3229239	180	MD-OBS1	180	17	7	15WJMY:Dziev:0181	PHW30/Mo17-299 - (2n)-01	NA
4085980	MLA	1	66.89566666666667	3229239	180	MD-OBS1	180	17	7	15WJMY:Dziev:0181	PHW30/Mo17-299 - (2n)-01	NA
4085980	TUELA	1	79.608	3229239	180	MD-OBS1	180	17	7	15WJMY:Dziev:0181	PHW30/Mo17-299 - (2n)-01	NA
4085980	ULA	1	75.71933333333332	3229239	180	MD-OBS1	180	17	7	15WJMY:Dziev:0181	PHW30/Mo17-299 - (2n)-01	NA
4085981	FUELA	1	68.02	3229293	181	MD-OBS1	181	16	7	15WJMY:Dziev:0235	Mo17/PHW30-275 - (2n)-01	NA
4085981	MLA	1	67.88566666666667	3229293	181	MD-OBS1	181	16	7	15WJMY:Dziev:0235	Mo17/PHW30-275 - (2n)-01	NA
4085981	TUELA	1	72.78933333333333	3229293	181	MD-OBS1	181	16	7	15WJMY:Dziev:0235	Mo17/PHW30-275 - (2n)-01	NA
4085981	ULA	1	66.48266666666667	3229293	181	MD-OBS1	181	16	7	15WJMY:Dziev:0235	Mo17/PHW30-275 - (2n)-01	NA
4085982	FUELA	1	67.922	3229248	182	MD-OBS1	182	15	7	15WJMY:Dziev:0190	PHW30/Mo17-049 - (2n)-02	NA
4085982	MLA	1	70.87033333333333	3229248	182	MD-OBS1	182	15	7	15WJMY:Dziev:0190	PHW30/Mo17-049 - (2n)-02	NA
4085982	TUELA	1	56.70433333333333	3229248	182	MD-OBS1	182	15	7	15WJMY:Dziev:0190	PHW30/Mo17-049 - (2n)-02	NA
4085982	ULA	1	48.821	3229248	182	MD-OBS1	182	15	7	15WJMY:Dziev:0190	PHW30/Mo17-049 - (2n)-02	NA
4085983	FUELA	1	80.46533333333333	3229276	183	MD-OBS1	183	14	7	15WJMY:Dziev:0218	PHW30/Mo17-308 - (2n)-02	NA
4085983	MLA	1	71.50066666666667	3229276	183	MD-OBS1	183	14	7	15WJMY:Dziev:0218	PHW30/Mo17-308 - (2n)-02	NA
4085983	TUELA	1	79.90366666666667	3229276	183	MD-OBS1	183	14	7	15WJMY:Dziev:0218	PHW30/Mo17-308 - (2n)-02	NA
4085983	ULA	1	76.80433333333333	3229276	183	MD-OBS1	183	14	7	15WJMY:Dziev:0218	PHW30/Mo17-308 - (2n)-02	NA
4085984	FUELA	1	71.266	3229162	184	MD-OBS1	184	13	7	15WJMY:Dziev:0098	B73/PHW30-064 - (2n)-01	NA
4085984	MLA	1	62.67733333333334	3229162	184	MD-OBS1	184	13	7	15WJMY:Dziev:0098	B73/PHW30-064 - (2n)-01	NA
4085984	TUELA	1	74.30333333333333	3229162	184	MD-OBS1	184	13	7	15WJMY:Dziev:0098	B73/PHW30-064 - (2n)-01	NA
4085984	ULA	1	78.071	3229162	184	MD-OBS1	184	13	7	15WJMY:Dziev:0098	B73/PHW30-064 - (2n)-01	NA
4085985	FUELA	1	73.92766666666667	3229255	185	MD-OBS1	185	12	7	15WJMY:Dziev:0197	PHW30/Mo17-059 - (2n)-01	NA
4085985	MLA	1	75.91766666666666	3229255	185	MD-OBS1	185	12	7	15WJMY:Dziev:0197	PHW30/Mo17-059 - (2n)-01	NA
4085985	TUELA	1	72.383	3229255	185	MD-OBS1	185	12	7	15WJMY:Dziev:0197	PHW30/Mo17-059 - (2n)-01	NA
4085985	ULA	1	70.52333333333333	3229255	185	MD-OBS1	185	12	7	15WJMY:Dziev:0197	PHW30/Mo17-059 - (2n)-01	NA
4085986	FUELA	1	72.19066666666666	3229344	186	MD-OBS1	186	11	7	15WJMY:Dziev:0287	Mo17/PHW30-248 - (2n)-02	NA
4085986	MLA	1	70.35066666666667	3229344	186	MD-OBS1	186	11	7	15WJMY:Dziev:0287	Mo17/PHW30-248 - (2n)-02	NA
4085986	TUELA	1	74.651	3229344	186	MD-OBS1	186	11	7	15WJMY:Dziev:0287	Mo17/PHW30-248 - (2n)-02	NA
4085986	ULA	1	54.12233333333334	3229344	186	MD-OBS1	186	11	7	15WJMY:Dziev:0287	Mo17/PHW30-248 - (2n)-02	NA
4085987	FUELA	1	73.743	3229283	187	MD-OBS1	187	10	7	15WJMY:Dziev:0225	Mo17/PHW30-121 - (2n)-02	NA
4085987	MLA	1	76.436	3229283	187	MD-OBS1	187	10	7	15WJMY:Dziev:0225	Mo17/PHW30-121 - (2n)-02	NA
4085987	TUELA	1	76.31433333333332	3229283	187	MD-OBS1	187	10	7	15WJMY:Dziev:0225	Mo17/PHW30-121 - (2n)-02	NA
4085987	ULA	1	63.18266666666666	3229283	187	MD-OBS1	187	10	7	15WJMY:Dziev:0225	Mo17/PHW30-121 - (2n)-02	NA
4085988	FUELA	1	68.76233333333333	3229150	188	MD-OBS1	188	9	7	15WJMY:Dziev:0086	B73/PHW30-207 - (2n)-02	NA
4085988	MLA	1	68.28766666666667	3229150	188	MD-OBS1	188	9	7	15WJMY:Dziev:0086	B73/PHW30-207 - (2n)-02	NA
4085988	TUELA	1	68.431	3229150	188	MD-OBS1	188	9	7	15WJMY:Dziev:0086	B73/PHW30-207 - (2n)-02	NA
4085988	ULA	1	70.358	3229150	188	MD-OBS1	188	9	7	15WJMY:Dziev:0086	B73/PHW30-207 - (2n)-02	NA
4085989	FUELA	1	77.846	3229259	189	MD-OBS1	189	8	7	15WJMY:Dziev:0201	PHW30/Mo17-113 - (2n)-01	NA
4085989	MLA	1	73.251	3229259	189	MD-OBS1	189	8	7	15WJMY:Dziev:0201	PHW30/Mo17-113 - (2n)-01	NA
4085989	TUELA	1	83.412	3229259	189	MD-OBS1	189	8	7	15WJMY:Dziev:0201	PHW30/Mo17-113 - (2n)-01	NA
4085989	ULA	1	78.53	3229259	189	MD-OBS1	189	8	7	15WJMY:Dziev:0201	PHW30/Mo17-113 - (2n)-01	NA
4085990	FUELA	1	57.687666666666665	3229119	190	MD-OBS1	190	7	7	15WJMY:Dziev:0055	PHW30/B73-241 - (2n)-02	NA
4085990	MLA	1	56.29966666666667	3229119	190	MD-OBS1	190	7	7	15WJMY:Dziev:0055	PHW30/B73-241 - (2n)-02	NA
4085990	TUELA	1	63.61033333333334	3229119	190	MD-OBS1	190	7	7	15WJMY:Dziev:0055	PHW30/B73-241 - (2n)-02	NA
4085990	ULA	1	62.464333333333336	3229119	190	MD-OBS1	190	7	7	15WJMY:Dziev:0055	PHW30/B73-241 - (2n)-02	NA
4085991	FUELA	1	72.47566666666667	3396153	191	MD-OBS1	191	6	7	16SJMY:16S:J:0003	B73	NA
4085991	MLA	1	62.135666666666665	3396153	191	MD-OBS1	191	6	7	16SJMY:16S:J:0003	B73	NA
4085991	TUELA	1	73.49266666666666	3396153	191	MD-OBS1	191	6	7	16SJMY:16S:J:0003	B73	NA
4085991	ULA	1	80.58066666666667	3396153	191	MD-OBS1	191	6	7	16SJMY:16S:J:0003	B73	NA
4085992	FUELA	1	61.53733333333333	3229161	192	MD-OBS1	192	5	7	15WJMY:Dziev:0097	B73/PHW30-036 - (2n)-01	NA
4085992	MLA	1	70.52566666666667	3229161	192	MD-OBS1	192	5	7	15WJMY:Dziev:0097	B73/PHW30-036 - (2n)-01	NA
4085992	TUELA	1	67.28633333333333	3229161	192	MD-OBS1	192	5	7	15WJMY:Dziev:0097	B73/PHW30-036 - (2n)-01	NA
4085992	ULA	1	70.895	3229161	192	MD-OBS1	192	5	7	15WJMY:Dziev:0097	B73/PHW30-036 - (2n)-01	NA
4085993	FUELA	1	71.938	3229165	193	MD-OBS1	193	5	8	15WJMY:Dziev:0101	B73/PHW30-097 - (2n)-02	NA
